"filename","year","species","sitetype","volume","detections_algo1_50q_40s","detections_algo1_60q_50s","detections_algo1_70q_60s","detections_algo2_50q_40s","detections_algo2_60q_50s","detections_algo2_70q_60s"
"2042","Sound P14-R05-312_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2043","Sound P14-R05-312_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2044","Sound P14-R05-312_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2045","Sound P14-R05-337_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2046","Sound P14-R05-337_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2047","Sound P14-R05-337_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2048","Sound P14-R05-362_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2049","Sound P14-R05-362_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2050","Sound P14-R05-362_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2051","Sound P14-R05-37_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2052","Sound P14-R05-37_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2053","Sound P14-R05-37_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2054","Sound P14-R05-387_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2055","Sound P14-R05-387_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2056","Sound P14-R05-387_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2057","Sound P14-R05-412_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2058","Sound P14-R05-412_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2059","Sound P14-R05-412_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2060","Sound P14-R05-462_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2061","Sound P14-R05-462_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2062","Sound P14-R05-462_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2063","Sound P14-R05-512_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2064","Sound P14-R05-512_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2065","Sound P14-R05-512_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2066","Sound P14-R05-562_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2067","Sound P14-R05-562_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2068","Sound P14-R05-562_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2069","Sound P14-R05-612_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2070","Sound P14-R05-612_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2071","Sound P14-R05-612_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2072","Sound P14-R05-62_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2073","Sound P14-R05-62_5m_TEWA85dB.wav",2014,"TEWA","road",85,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"2074","Sound P14-R05-62_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2075","Sound P14-R05-662_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2076","Sound P14-R05-662_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2077","Sound P14-R05-662_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2078","Sound P14-R05-712_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2079","Sound P14-R05-712_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2080","Sound P14-R05-712_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2081","Sound P14-R05-762_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2082","Sound P14-R05-762_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2083","Sound P14-R05-762_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2084","Sound P14-R05-812_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2085","Sound P14-R05-812_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2086","Sound P14-R05-812_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2087","Sound P14-R05-87_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2088","Sound P14-R05-87_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2089","Sound P14-R05-87_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"2090","Sound P14-R05-912_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2091","Sound P14-R05-912_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2092","Sound P14-R05-912_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2093","Sound P14-R06-1012_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2094","Sound P14-R06-1012_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2095","Sound P14-R06-1012_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2096","Sound P14-R06-1112_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2097","Sound P14-R06-1112_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2098","Sound P14-R06-1112_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2099","Sound P14-R06-112_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2100","Sound P14-R06-112_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"2101","Sound P14-R06-112_5m_TEWA90dB.wav",2014,"TEWA","road",90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"2102","Sound P14-R06-12_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2103","Sound P14-R06-12_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"2104","Sound P14-R06-12_5m_TEWA90dB.wav",2014,"TEWA","road",90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2105","Sound P14-R06-1212_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2106","Sound P14-R06-1212_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2107","Sound P14-R06-1212_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2108","Sound P14-R06-1312_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2109","Sound P14-R06-1312_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2110","Sound P14-R06-1312_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2111","Sound P14-R06-137_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2112","Sound P14-R06-137_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2113","Sound P14-R06-137_5m_TEWA90dB.wav",2014,"TEWA","road",90,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"2114","Sound P14-R06-162_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2115","Sound P14-R06-162_5m_TEWA85dB.wav",2014,"TEWA","road",85,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"2116","Sound P14-R06-162_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2117","Sound P14-R06-187_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2118","Sound P14-R06-187_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2119","Sound P14-R06-187_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2120","Sound P14-R06-212_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2121","Sound P14-R06-212_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2122","Sound P14-R06-212_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2123","Sound P14-R06-237_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2124","Sound P14-R06-237_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2125","Sound P14-R06-237_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2126","Sound P14-R06-262_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2127","Sound P14-R06-262_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2128","Sound P14-R06-262_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2129","Sound P14-R06-287_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2130","Sound P14-R06-287_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2131","Sound P14-R06-287_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2132","Sound P14-R06-312_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2133","Sound P14-R06-312_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2134","Sound P14-R06-312_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2135","Sound P14-R06-337_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2136","Sound P14-R06-337_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2137","Sound P14-R06-337_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2138","Sound P14-R06-362_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2139","Sound P14-R06-362_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2140","Sound P14-R06-362_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2141","Sound P14-R06-37_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2142","Sound P14-R06-37_5m_TEWA85dB.wav",2014,"TEWA","road",85,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2143","Sound P14-R06-37_5m_TEWA90dB.wav",2014,"TEWA","road",90,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2144","Sound P14-R06-387_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2145","Sound P14-R06-387_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2146","Sound P14-R06-387_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2147","Sound P14-R06-412_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2148","Sound P14-R06-412_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2149","Sound P14-R06-412_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2150","Sound P14-R06-462_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2151","Sound P14-R06-462_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2152","Sound P14-R06-462_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2153","Sound P14-R06-512_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2154","Sound P14-R06-512_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2155","Sound P14-R06-512_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2156","Sound P14-R06-562_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2157","Sound P14-R06-562_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2158","Sound P14-R06-562_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2159","Sound P14-R06-612_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2160","Sound P14-R06-612_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2161","Sound P14-R06-612_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2162","Sound P14-R06-62_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2163","Sound P14-R06-62_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2164","Sound P14-R06-62_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2165","Sound P14-R06-662_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2166","Sound P14-R06-662_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2167","Sound P14-R06-662_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2168","Sound P14-R06-712_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2169","Sound P14-R06-712_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2170","Sound P14-R06-712_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2171","Sound P14-R06-762_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2172","Sound P14-R06-762_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2173","Sound P14-R06-762_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2174","Sound P14-R06-812_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2175","Sound P14-R06-812_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2176","Sound P14-R06-812_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2177","Sound P14-R06-87_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2178","Sound P14-R06-87_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2179","Sound P14-R06-87_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2180","Sound P14-R06-912_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2181","Sound P14-R06-912_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2182","Sound P14-R06-912_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2183","Sound P14-R07-1012_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2184","Sound P14-R07-1012_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2185","Sound P14-R07-1012_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2186","Sound P14-R07-1112_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2187","Sound P14-R07-1112_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2188","Sound P14-R07-1112_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2189","Sound P14-R07-112_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2190","Sound P14-R07-112_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2191","Sound P14-R07-112_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2192","Sound P14-R07-12_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"2193","Sound P14-R07-12_5m_TEWA85dB.wav",2014,"TEWA","road",85,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"2194","Sound P14-R07-12_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"2195","Sound P14-R07-1212_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2196","Sound P14-R07-1212_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2197","Sound P14-R07-1212_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2198","Sound P14-R07-1312_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2199","Sound P14-R07-1312_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2200","Sound P14-R07-1312_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2201","Sound P14-R07-137_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2202","Sound P14-R07-137_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2203","Sound P14-R07-137_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2204","Sound P14-R07-162_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2205","Sound P14-R07-162_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2206","Sound P14-R07-162_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2207","Sound P14-R07-187_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2208","Sound P14-R07-187_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2209","Sound P14-R07-187_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2210","Sound P14-R07-212_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2211","Sound P14-R07-212_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2212","Sound P14-R07-212_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2213","Sound P14-R07-237_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2214","Sound P14-R07-237_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2215","Sound P14-R07-237_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2216","Sound P14-R07-262_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2217","Sound P14-R07-262_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2218","Sound P14-R07-262_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2219","Sound P14-R07-287_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2220","Sound P14-R07-287_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2221","Sound P14-R07-287_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2222","Sound P14-R07-312_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2223","Sound P14-R07-312_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2224","Sound P14-R07-312_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2225","Sound P14-R07-337_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2226","Sound P14-R07-337_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2227","Sound P14-R07-337_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2228","Sound P14-R07-362_5m_TEWA80dB.wav",2014,"TEWA","road",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2229","Sound P14-R07-362_5m_TEWA85dB.wav",2014,"TEWA","road",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2230","Sound P14-R07-362_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2231","Sound P14-R07-37_5m_TEWA80dB.wav",2014,"TEWA","road",80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"2232","Sound P14-R07-37_5m_TEWA85dB.wav",2014,"TEWA","road",85,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"2233","Sound P14-R07-37_5m_TEWA90dB.wav",2014,"TEWA","road",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
